id,mass,sources,formula_diff
EVODEX.2.1-M7,-18.010559999999998,"EVODEX.2.1-P130,EVODEX.2.1-P133,EVODEX.2.1-P136,EVODEX.2.1-P184,EVODEX.2.1-P186,EVODEX.2.1-P187,EVODEX.2.1-P188,EVODEX.2.1-P192,EVODEX.2.1-P193,EVODEX.2.1-P198,EVODEX.2.1-P248,EVODEX.2.1-P3405,EVODEX.2.1-P3616,EVODEX.2.1-P3617,EVODEX.2.1-P3618,EVODEX.2.1-P3654,EVODEX.2.1-P4032,EVODEX.2.1-P4096,EVODEX.2.1-P4244,EVODEX.2.1-P4581,EVODEX.2.1-P4586,EVODEX.2.1-P4605,EVODEX.2.1-P4607,EVODEX.2.1-P4669,EVODEX.2.1-P4733,EVODEX.2.1-P4740,EVODEX.2.1-P4743,EVODEX.2.1-P4751,EVODEX.2.1-P4803,EVODEX.2.1-P4811,EVODEX.2.1-P4813,EVODEX.2.1-P5359,EVODEX.2.1-P5365,EVODEX.2.1-P5426,EVODEX.2.1-P5461,EVODEX.2.1-P5466,EVODEX.2.1-P5468,EVODEX.2.1-P5519,EVODEX.2.1-P5548,EVODEX.2.1-P5550,EVODEX.2.1-P5551,EVODEX.2.1-P5627,EVODEX.2.1-P5694,EVODEX.2.1-P5695,EVODEX.2.1-P5698,EVODEX.2.1-P5703,EVODEX.2.1-P5710,EVODEX.2.1-P587,EVODEX.2.1-P6078,EVODEX.2.1-P6079,EVODEX.2.1-P6080,EVODEX.2.1-P6103,EVODEX.2.1-P6104,EVODEX.2.1-P6105,EVODEX.2.1-P6107,EVODEX.2.1-P6110,EVODEX.2.1-P6116,EVODEX.2.1-P6119,EVODEX.2.1-P6148,EVODEX.2.1-P6150,EVODEX.2.1-P6151,EVODEX.2.1-P6153,EVODEX.2.1-P6184,EVODEX.2.1-P6199,EVODEX.2.1-P6273,EVODEX.2.1-P6294,EVODEX.2.1-P6302,EVODEX.2.1-P6318,EVODEX.2.1-P6384,EVODEX.2.1-P6614,EVODEX.2.1-P6631,EVODEX.2.1-P6640,EVODEX.2.1-P6641,EVODEX.2.1-P6660,EVODEX.2.1-P6668,EVODEX.2.1-P6992","{""H"": -2, ""O"": -1}"
EVODEX.2.1-M163,-97.96736,"EVODEX.2.1-P3798,EVODEX.2.1-P3828,EVODEX.2.1-P3831,EVODEX.2.1-P3832,EVODEX.2.1-P3843,EVODEX.2.1-P3847,EVODEX.2.1-P3849,EVODEX.2.1-P3850,EVODEX.2.1-P3853,EVODEX.2.1-P3859","{""H"": -2, ""O"": -4, ""S"": -1}"
EVODEX.2.1-M577,-159.93266,"EVODEX.2.1-P3153,EVODEX.2.1-P5812,EVODEX.2.1-P5823","{""H"": -2, ""O"": -6, ""P"": -2}"
EVODEX.2.1-M14,-17.02659,"EVODEX.2.1-P1377,EVODEX.2.1-P1379,EVODEX.2.1-P1380,EVODEX.2.1-P1868,EVODEX.2.1-P1882,EVODEX.2.1-P1884,EVODEX.2.1-P1886,EVODEX.2.1-P1896,EVODEX.2.1-P1897,EVODEX.2.1-P1899,EVODEX.2.1-P1901,EVODEX.2.1-P1903,EVODEX.2.1-P1904,EVODEX.2.1-P1905,EVODEX.2.1-P1906,EVODEX.2.1-P1908,EVODEX.2.1-P1912,EVODEX.2.1-P2281,EVODEX.2.1-P2286,EVODEX.2.1-P4176,EVODEX.2.1-P5049,EVODEX.2.1-P5064,EVODEX.2.1-P5336,EVODEX.2.1-P5339,EVODEX.2.1-P5512,EVODEX.2.1-P5560,EVODEX.2.1-P5689,EVODEX.2.1-P5720,EVODEX.2.1-P5725,EVODEX.2.1-P5731,EVODEX.2.1-P5732,EVODEX.2.1-P5739,EVODEX.2.1-P5744,EVODEX.2.1-P5745,EVODEX.2.1-P5749,EVODEX.2.1-P5751","{""H"": -3, ""N"": -1}"
EVODEX.2.1-M58,-1.0316899999999993,"EVODEX.2.1-P1019,EVODEX.2.1-P1077,EVODEX.2.1-P1138,EVODEX.2.1-P1150,EVODEX.2.1-P1171,EVODEX.2.1-P220,EVODEX.2.1-P2413,EVODEX.2.1-P2454,EVODEX.2.1-P2493,EVODEX.2.1-P2499,EVODEX.2.1-P2680,EVODEX.2.1-P5932,EVODEX.2.1-P942,EVODEX.2.1-P972,EVODEX.2.1-P974,EVODEX.2.1-P990","{""H"": -3, ""N"": -1, ""O"": 1}"
EVODEX.2.1-M530,-33.02149,"EVODEX.2.1-P5326,EVODEX.2.1-P5456,EVODEX.2.1-P5470,EVODEX.2.1-P5517,EVODEX.2.1-P5522","{""H"": -3, ""N"": -1, ""O"": -1}"
EVODEX.2.1-M15,-97.97689,"EVODEX.2.1-P1466,EVODEX.2.1-P1467,EVODEX.2.1-P1472,EVODEX.2.1-P1475,EVODEX.2.1-P1480,EVODEX.2.1-P1973,EVODEX.2.1-P2065,EVODEX.2.1-P2066,EVODEX.2.1-P2076,EVODEX.2.1-P2136,EVODEX.2.1-P2138,EVODEX.2.1-P2852,EVODEX.2.1-P2883,EVODEX.2.1-P3029,EVODEX.2.1-P3030,EVODEX.2.1-P3725,EVODEX.2.1-P3734,EVODEX.2.1-P3741,EVODEX.2.1-P3745,EVODEX.2.1-P3746,EVODEX.2.1-P3749,EVODEX.2.1-P3755,EVODEX.2.1-P3756,EVODEX.2.1-P3757,EVODEX.2.1-P3758,EVODEX.2.1-P3762,EVODEX.2.1-P3763,EVODEX.2.1-P3767,EVODEX.2.1-P3773,EVODEX.2.1-P3778,EVODEX.2.1-P3787,EVODEX.2.1-P3793,EVODEX.2.1-P3796,EVODEX.2.1-P3800,EVODEX.2.1-P3803,EVODEX.2.1-P5818","{""H"": -3, ""O"": -4, ""P"": -1}"
EVODEX.2.1-M629,-4.03132,EVODEX.2.1-P53,"{""H"": -4}"
EVODEX.2.1-M531,-256.90171999999995,"EVODEX.2.1-P2361,EVODEX.2.1-P2365,EVODEX.2.1-P2369,EVODEX.2.1-P2376,EVODEX.2.1-P2387","{""H"": -4, ""O"": -10, ""P"": -3}"
EVODEX.2.1-M11,-177.94322,"EVODEX.2.1-P2203,EVODEX.2.1-P2204,EVODEX.2.1-P2213,EVODEX.2.1-P2215,EVODEX.2.1-P2217,EVODEX.2.1-P2222,EVODEX.2.1-P2225,EVODEX.2.1-P2228,EVODEX.2.1-P2229,EVODEX.2.1-P2232,EVODEX.2.1-P2236,EVODEX.2.1-P2240,EVODEX.2.1-P2242,EVODEX.2.1-P2257,EVODEX.2.1-P2260,EVODEX.2.1-P2262,EVODEX.2.1-P2264,EVODEX.2.1-P2265,EVODEX.2.1-P2267,EVODEX.2.1-P2270,EVODEX.2.1-P2276,EVODEX.2.1-P2278,EVODEX.2.1-P2339,EVODEX.2.1-P2340,EVODEX.2.1-P2345,EVODEX.2.1-P2346,EVODEX.2.1-P2347,EVODEX.2.1-P2357,EVODEX.2.1-P2392,EVODEX.2.1-P2397,EVODEX.2.1-P2401,EVODEX.2.1-P247,EVODEX.2.1-P252,EVODEX.2.1-P3103,EVODEX.2.1-P3173,EVODEX.2.1-P3184,EVODEX.2.1-P3191,EVODEX.2.1-P3222,EVODEX.2.1-P3224,EVODEX.2.1-P3226,EVODEX.2.1-P3238,EVODEX.2.1-P3241,EVODEX.2.1-P3254,EVODEX.2.1-P3260,EVODEX.2.1-P3263,EVODEX.2.1-P3269,EVODEX.2.1-P5767,EVODEX.2.1-P5813,EVODEX.2.1-P5822,EVODEX.2.1-P6369,EVODEX.2.1-P6417,EVODEX.2.1-P6418,EVODEX.2.1-P7113,EVODEX.2.1-P7114","{""H"": -4, ""O"": -7, ""P"": -2}"
EVODEX.2.1-M84,-19.04225,"EVODEX.2.1-P1005,EVODEX.2.1-P1028,EVODEX.2.1-P1033,EVODEX.2.1-P1038,EVODEX.2.1-P1058,EVODEX.2.1-P1060,EVODEX.2.1-P1074,EVODEX.2.1-P1101,EVODEX.2.1-P1112,EVODEX.2.1-P1133,EVODEX.2.1-P1145,EVODEX.2.1-P1152,EVODEX.2.1-P1174,EVODEX.2.1-P1208,EVODEX.2.1-P997","{""H"": -5, ""N"": -1}"
EVODEX.2.1-M5,15.9949,"EVODEX.2.1-P1000,EVODEX.2.1-P1024,EVODEX.2.1-P1053,EVODEX.2.1-P1061,EVODEX.2.1-P1071,EVODEX.2.1-P1082,EVODEX.2.1-P1088,EVODEX.2.1-P1137,EVODEX.2.1-P1140,EVODEX.2.1-P1144,EVODEX.2.1-P1156,EVODEX.2.1-P1169,EVODEX.2.1-P1176,EVODEX.2.1-P1177,EVODEX.2.1-P1185,EVODEX.2.1-P1198,EVODEX.2.1-P1200,EVODEX.2.1-P1202,EVODEX.2.1-P1206,EVODEX.2.1-P1230,EVODEX.2.1-P1241,EVODEX.2.1-P1253,EVODEX.2.1-P1257,EVODEX.2.1-P1268,EVODEX.2.1-P1296,EVODEX.2.1-P1300,EVODEX.2.1-P1307,EVODEX.2.1-P1310,EVODEX.2.1-P1312,EVODEX.2.1-P185,EVODEX.2.1-P189,EVODEX.2.1-P190,EVODEX.2.1-P195,EVODEX.2.1-P199,EVODEX.2.1-P200,EVODEX.2.1-P205,EVODEX.2.1-P212,EVODEX.2.1-P2526,EVODEX.2.1-P259,EVODEX.2.1-P265,EVODEX.2.1-P304,EVODEX.2.1-P312,EVODEX.2.1-P318,EVODEX.2.1-P326,EVODEX.2.1-P330,EVODEX.2.1-P337,EVODEX.2.1-P3377,EVODEX.2.1-P366,EVODEX.2.1-P368,EVODEX.2.1-P381,EVODEX.2.1-P401,EVODEX.2.1-P414,EVODEX.2.1-P415,EVODEX.2.1-P416,EVODEX.2.1-P430,EVODEX.2.1-P431,EVODEX.2.1-P432,EVODEX.2.1-P433,EVODEX.2.1-P440,EVODEX.2.1-P445,EVODEX.2.1-P449,EVODEX.2.1-P450,EVODEX.2.1-P460,EVODEX.2.1-P466,EVODEX.2.1-P491,EVODEX.2.1-P497,EVODEX.2.1-P499,EVODEX.2.1-P501,EVODEX.2.1-P506,EVODEX.2.1-P520,EVODEX.2.1-P524,EVODEX.2.1-P525,EVODEX.2.1-P526,EVODEX.2.1-P531,EVODEX.2.1-P536,EVODEX.2.1-P539,EVODEX.2.1-P540,EVODEX.2.1-P547,EVODEX.2.1-P553,EVODEX.2.1-P562,EVODEX.2.1-P568,EVODEX.2.1-P570,EVODEX.2.1-P571,EVODEX.2.1-P581,EVODEX.2.1-P583,EVODEX.2.1-P597,EVODEX.2.1-P612,EVODEX.2.1-P614,EVODEX.2.1-P617,EVODEX.2.1-P621,EVODEX.2.1-P622,EVODEX.2.1-P628,EVODEX.2.1-P631,EVODEX.2.1-P635,EVODEX.2.1-P646,EVODEX.2.1-P648,EVODEX.2.1-P657,EVODEX.2.1-P702,EVODEX.2.1-P712,EVODEX.2.1-P777,EVODEX.2.1-P786,EVODEX.2.1-P85,EVODEX.2.1-P949,EVODEX.2.1-P977","{""O"": 1}"
EVODEX.2.1-M29,31.9898,"EVODEX.2.1-P201,EVODEX.2.1-P203,EVODEX.2.1-P204,EVODEX.2.1-P206,EVODEX.2.1-P208","{""O"": 2}"
EVODEX.2.1-M166,79.9568,"EVODEX.2.1-P3306,EVODEX.2.1-P3309,EVODEX.2.1-P3310,EVODEX.2.1-P3313,EVODEX.2.1-P3316,EVODEX.2.1-P3320,EVODEX.2.1-P3327,EVODEX.2.1-P3338,EVODEX.2.1-P3341,EVODEX.2.1-P3348","{""O"": 3, ""S"": 1}"
EVODEX.2.1-M8,-15.9949,"EVODEX.2.1-P1014,EVODEX.2.1-P1017,EVODEX.2.1-P1018,EVODEX.2.1-P1040,EVODEX.2.1-P1043,EVODEX.2.1-P1220,EVODEX.2.1-P1221,EVODEX.2.1-P1239,EVODEX.2.1-P1260,EVODEX.2.1-P1261,EVODEX.2.1-P172,EVODEX.2.1-P173,EVODEX.2.1-P264,EVODEX.2.1-P267,EVODEX.2.1-P268,EVODEX.2.1-P288,EVODEX.2.1-P290,EVODEX.2.1-P300,EVODEX.2.1-P306,EVODEX.2.1-P311,EVODEX.2.1-P325,EVODEX.2.1-P329,EVODEX.2.1-P334,EVODEX.2.1-P351,EVODEX.2.1-P363,EVODEX.2.1-P367,EVODEX.2.1-P385,EVODEX.2.1-P389,EVODEX.2.1-P395,EVODEX.2.1-P398,EVODEX.2.1-P399,EVODEX.2.1-P402,EVODEX.2.1-P406,EVODEX.2.1-P412,EVODEX.2.1-P413,EVODEX.2.1-P434,EVODEX.2.1-P437,EVODEX.2.1-P442,EVODEX.2.1-P454,EVODEX.2.1-P463,EVODEX.2.1-P468,EVODEX.2.1-P472,EVODEX.2.1-P475,EVODEX.2.1-P479,EVODEX.2.1-P489,EVODEX.2.1-P492,EVODEX.2.1-P496,EVODEX.2.1-P512,EVODEX.2.1-P516,EVODEX.2.1-P521,EVODEX.2.1-P533,EVODEX.2.1-P541,EVODEX.2.1-P544,EVODEX.2.1-P545,EVODEX.2.1-P574,EVODEX.2.1-P578,EVODEX.2.1-P579,EVODEX.2.1-P589,EVODEX.2.1-P605,EVODEX.2.1-P610,EVODEX.2.1-P613,EVODEX.2.1-P615,EVODEX.2.1-P616,EVODEX.2.1-P619,EVODEX.2.1-P620,EVODEX.2.1-P623,EVODEX.2.1-P626,EVODEX.2.1-P627,EVODEX.2.1-P629,EVODEX.2.1-P645,EVODEX.2.1-P647,EVODEX.2.1-P650,EVODEX.2.1-P655,EVODEX.2.1-P706,EVODEX.2.1-P707,EVODEX.2.1-P768,EVODEX.2.1-P780,EVODEX.2.1-P781,EVODEX.2.1-P862,EVODEX.2.1-P925,EVODEX.2.1-P941,EVODEX.2.1-P960,EVODEX.2.1-P995","{""O"": -1}"
EVODEX.2.1-M85,-79.9568,"EVODEX.2.1-P3321,EVODEX.2.1-P3323,EVODEX.2.1-P3326,EVODEX.2.1-P3334,EVODEX.2.1-P3335,EVODEX.2.1-P3829,EVODEX.2.1-P3834,EVODEX.2.1-P3835,EVODEX.2.1-P3836,EVODEX.2.1-P3840,EVODEX.2.1-P3841,EVODEX.2.1-P3842,EVODEX.2.1-P3846,EVODEX.2.1-P3851,EVODEX.2.1-P3857","{""O"": -3, ""S"": -1}"
