id,original_id,smirks,sources
EVODEX.1-E359,10164794348574337998112036282047834508670826970096854632214869402742929274649,[#6:6](-[#6@@:5])(-[#8:7]-[#6@:8])(-[H:81])-[#8:42]>>[#6:6](-[#6@@:5])(-[#8]-[H])(-[H:81])-[#8:42].[#8:7](-[#6@:8])-[H],"EVODEX.1-P4537,EVODEX.1-P4428,EVODEX.1-P4401,EVODEX.1-P4382,EVODEX.1-P4256"
EVODEX.1-E360,61147624930347251324696592311458565930883959483717256024420708011305260394706,[#6:47]-[#16:48]-[#6:49](=[#8:50])-[#6@:51]>>[#6:49](=[#8:50])(-[#6@:51])-[#8]-[H].[#6:47]-[#16:48]-[H],"EVODEX.1-P4157,EVODEX.1-P6844,EVODEX.1-P4161,EVODEX.1-P3887,EVODEX.1-P5065"
EVODEX.1-E361,30517210787864042928436966378073576212885348561576793198965821653114988572629,[#6:6]-[#6@@:7](-[#8:8]-[#15:9])(-[H:45])-[#6@:23]>>[#6:6]-[#6@@:7](-[#8]-[H])(-[H:45])-[#6@:23].[#8:8](-[#15:9])-[H],"EVODEX.1-P4222,EVODEX.1-P4184,EVODEX.1-P4217,EVODEX.1-P4172,EVODEX.1-P4202"
EVODEX.1-E362,13004631202751664418791186656031710265765729502688307082780461889274351809893,[#6:2]-[#6:4](-[#7:5](-[H:10])-[H:11])(-[H:12])-[H].[#8:7]=[#8:8]>>[#6:2]-[#6:4](=[#8])-[H:12].[#7:5](-[H:10])(-[H:11])-[H].[#8:7](-[#8:8]-[H])-[H],"EVODEX.1-P1066,EVODEX.1-P1027,EVODEX.1-P1057,EVODEX.1-P1104,EVODEX.1-P1004"
EVODEX.1-E363,90456535659239061437208049957826346133042877687985774570702947790527939565969,[#7:1](=[#6:2](-[#7:3])-[#7:12](-[#6@@:13])-[H:83])-[H:84]>>[#7:12](-[#6@@:13])(-[H:83])-[H].[#7:1](-[#6:2](-[#7:3])=[#8])(-[H:84])-[H],"EVODEX.1-P5061,EVODEX.1-P6127,EVODEX.1-P6128,EVODEX.1-P5885,EVODEX.1-P5881"
EVODEX.1-E364,78221270981934683963104023855502335254709394536706602008279834137400678831137,[#6:5]-[#6:6](=[#8:7])-[H].[#8:15]=[#8:16]>>[#6:5]-[#6:6](=[#8:7])-[#8]-[H].[#8:15](-[#8:16]-[H])-[H],"EVODEX.1-P771,EVODEX.1-P789,EVODEX.1-P765,EVODEX.1-P768,EVODEX.1-P664"
EVODEX.1-E365,50551203961772880233724985751892995188875994641765049963287613964958930018458,[#8:43](-[#6@@:42](-[#6@@:40])(-[H:261])-[#6@:48])-[#16:44]>>[#8](-[#6@@:42](-[#6@@:40])(-[H:261])-[#6@:48])-[H].[#8:43](-[#16:44])-[H],"EVODEX.1-P4262,EVODEX.1-P4264,EVODEX.1-P4261,EVODEX.1-P4282,EVODEX.1-P4291"
EVODEX.1-E366,59636388122034409093640237216773357701818463620629866518057670352577487771548,[#7:1](-[#6:2](=[#8:3])-[#7:4](-[#6:5])-[H:16])(-[H:17])-[H:18]>>[#6:2](=[#8:3])=[#8].[#7:4](-[#6:5])(-[H:16])-[H].[#7:1](-[H:17])(-[H:18])-[H],"EVODEX.1-P5734,EVODEX.1-P5708,EVODEX.1-P5710,EVODEX.1-P5730,EVODEX.1-P5882"
EVODEX.1-E367,32589843035233643585208373496316991092639288217177567659166035460714546317554,[#6:3]-[#6:4](-[#6:5](=[#8:6])-[#6:7])(-[H:21])-[H:22]>>[#6:3]-[#6:4](-[H:21])(-[H:22])-[H].[#8](-[#6:5](=[#8:6])-[#6:7])-[H],"EVODEX.1-P6070,EVODEX.1-P6049,EVODEX.1-P6072,EVODEX.1-P6064,EVODEX.1-P6046"
EVODEX.1-E368,88446600223571500339130817749287419716605035636616106496323400455360786187706,[#8:34]=[#6:35](-[#6:36])-[#7:43](-[#6:39])-[H:68]>>([#8](-[#6:35](=[#8:34])-[#6:36])-[H].[#6:39]-[#7:43](-[H:68])-[H]),"EVODEX.1-P5849,EVODEX.1-P5853,EVODEX.1-P5846,EVODEX.1-P5851,EVODEX.1-P5860"
EVODEX.1-E369,909573566637115524008427192214408523086426505374834510331179115318571451350,[#7:6](-[#6@@:5])(-[#6:7](=[#8:8])-[#8:9])-[H:28]>>[#6:7](=[#8:8])(-[#8:9])-[#8]-[H].[#7:6](-[#6@@:5])(-[H:28])-[H],"EVODEX.1-P4902,EVODEX.1-P4920,EVODEX.1-P4921,EVODEX.1-P5786,EVODEX.1-P5604"
EVODEX.1-E370,87073366497773618780725035084181361012222180745419799915564179687561551421346,[#6:8]-[#16:17]-[#6@:18](-[H:37])(-[#8:19])-[#6@:27]>>[#6:8]-[#16:17]-[H].[#8](-[#6@:18](-[H:37])(-[#8:19])-[#6@:27])-[H],"EVODEX.1-P4354,EVODEX.1-P4366,EVODEX.1-P4360,EVODEX.1-P4355,EVODEX.1-P4358"
EVODEX.1-E371,56103679518303789560270440355806986776012572008761503418816321529341753111509,[#15:18]-[#8:21]-[#6:22](-[H:45])(-[#8:23])-[#6@@:31]>>[#8](-[#6@@:22](-[H:45])(-[#8:23])-[#6@@:31])-[H].[#15:18]-[#8:21]-[H],"EVODEX.1-P4429,EVODEX.1-P4199,EVODEX.1-P2243,EVODEX.1-P4471,EVODEX.1-P2312"
EVODEX.1-E372,56903713225825955742708498256009401864851403393622785689453707496627631561140,[#6:6]-[#6@:7](-[#6:8])(-[H:25])-[#8:9]-[#6:10]>>([#6:6]-[#6:7](-[#6:8])(-[#8]-[H])-[H:25].[#6:10]-[#8:9]-[H]),"EVODEX.1-P3977,EVODEX.1-P3944,EVODEX.1-P3980,EVODEX.1-P3974,EVODEX.1-P3979"
EVODEX.1-E373,110783486296421914123290888719971165022554739486699869473318379134104055828263,[#6:7]-[#6:8](=[#8:9])-[#7:10](-[#8:11])-[H:63]>>[#7:10](-[#8:11])(-[H:63])-[H].[#6:7]-[#6:8](=[#8:9])-[#8]-[H],"EVODEX.1-P5664,EVODEX.1-P5449,EVODEX.1-P5630,EVODEX.1-P5577,EVODEX.1-P5446"
EVODEX.1-E374,60658657534072466969482090424634592678300622446192596108671239337547953545551,[#6:81]-[#6:83](=[#8:84])-[#8:85]-[#6:86]>>([#6:81]-[#6:83](=[#8:84])-[#8]-[H].[#6:86]-[#8:85]-[H]),"EVODEX.1-P4037,EVODEX.1-P3866,EVODEX.1-P4036,EVODEX.1-P3971,EVODEX.1-P3976"
EVODEX.1-E375,13601815588499034472836948396702193036655141766714695586671000245018722869242,[#6:2]-[#6:3](=[#8:4])-[#7:5](-[#7:6])-[H:10]>>[#6:2]-[#6:3](=[#8:4])-[#8]-[H].[#7:5](-[#7:6])(-[H:10])-[H],"EVODEX.1-P5245,EVODEX.1-P4823,EVODEX.1-P5666,EVODEX.1-P2167,EVODEX.1-P5246"
EVODEX.1-E376,29849710864741092239885539807774274593753418515678914561828700513702301824484,[#6:1]-[#6:2](-[#6:3])=[#6:4](-[#6:5])-[H:42]>>[#6:1]-[#6:2](-[#6:3])(-[#6:4](-[#6:5])(-[H:42])-[H])-[#8]-[H],"EVODEX.1-P6417,EVODEX.1-P6481,EVODEX.1-P6479,EVODEX.1-P6422,EVODEX.1-P6420"
EVODEX.1-E377,43464547212065088200739749454860099766649466741507108502197664641416728065399,[#6:1](-[#7:2](-[#6:3])-[H:24])(-[H:25])(-[H:26])-[H].[#8:13]=[#8:14]>>[#6:1](=[#8])(-[H:25])-[H:26].[#7:2](-[#6:3])(-[H:24])-[H].[#8:13](-[#8:14]-[H])-[H],"EVODEX.1-P1158,EVODEX.1-P1161,EVODEX.1-P1184,EVODEX.1-P1152,EVODEX.1-P1169"
EVODEX.1-E378,106211854941200716856495949593128987856715031206740358691238057268864068689958,[#6:5]-[#6@@:6]1(-[H:21])-[#8:7]-[#6@:8]-1(-[#6:9])-[H:29]>>[#6:5]-[#6@:6](-[#6@@:8](-[#8:7]-[H])(-[#6:9])-[H:29])(-[#8]-[H])-[H:21],"EVODEX.1-P4568,EVODEX.1-P4565,EVODEX.1-P4566,EVODEX.1-P4556,EVODEX.1-P4572"
EVODEX.1-E379,71503585818168872929306194761144647102297901083471368865006319159018082862409,[#8:2]=[#6:3](-[#8:4]-[#15:5])-[#6:9]>>[#8](-[#6:3](=[#8:2])-[#6:9])-[H].[#8:4](-[#15:5])-[H],"EVODEX.1-P5987,EVODEX.1-P6023,EVODEX.1-P5986,EVODEX.1-P6025,EVODEX.1-P4186"
EVODEX.1-E380,2538561326534545936192762907807709501836056176171735921158167746903126325107,[#6:1]-[#6:2](=[#8:3])-[#7:4](-[#6:5])-[#6@@:13]>>[#6:1]-[#6:2](=[#8:3])-[#8]-[H].[#7:4](-[#6:5])(-[#6@@:13])-[H],"EVODEX.1-P4804,EVODEX.1-P5318,EVODEX.1-P4760,EVODEX.1-P5311,EVODEX.1-P5324"
EVODEX.1-E381,115503526646419809146640800619463456490482845256382529220437009387140043398410,[#8:7](-[#6@:6])-[#15:8](=[#8:9])(-[#8:10])-[#8:11]>>[#8:7](-[#6@:6])-[H].[#15:8](=[#8:9])(-[#8:10])(-[#8:11])-[#8]-[H],"EVODEX.1-P4209,EVODEX.1-P7537,EVODEX.1-P4248,EVODEX.1-P4247,EVODEX.1-P5978"
EVODEX.1-E382,103899961629502355196319160488090917823402787306857069163317458789261005595353,[#6:1]-[#6:2](-[#7:3](-[#6:4])-[H:28])(-[H:29])-[H].[#8:14]=[#8:15]>>[#6:1]-[#6:2](=[#8])-[H:29].[#7:3](-[#6:4])(-[H:28])-[H].[#8:14](-[#8:15]-[H])-[H],"EVODEX.1-P1087,EVODEX.1-P1162,EVODEX.1-P1165,EVODEX.1-P1164,EVODEX.1-P1084"
EVODEX.1-E383,9491996989771564387863180869995763247724995321990987043802335457465303775023,[#6:4]-[#6:5](-[#8:6]-[#6@:7](-[H:19])(-[#8:8])-[#6@:16])(-[H:30])-[H:31]>>[#6:4]-[#6:5](-[#8]-[H])(-[H:30])-[H:31].[#8:6](-[#6:7](-[H:19])(-[#8:8])-[#6@:16])-[H],"EVODEX.1-P4468,EVODEX.1-P4435,EVODEX.1-P4309,EVODEX.1-P4431,EVODEX.1-P4490"
EVODEX.1-E384,115681573414886679811680402391178970440454746514092255459670060894244837299948,[#6:4]-[#6:5](-[#7:6](-[#6:7](=[#8:8])-[H:36])-[H:37])(-[#6:9])-[H:57]>>[#6:4]-[#6@:5](-[#7:6](-[H:37])-[H])(-[#6:9])-[H:57].[#6:7](=[#8:8])(-[#8]-[H])-[H:36],"EVODEX.1-P5819,EVODEX.1-P5812,EVODEX.1-P5821,EVODEX.1-P5809,EVODEX.1-P5813"
EVODEX.1-E385,37003222505059725968359297921807727048597752804488440053359878904568093617536,[#7:1](-[#6:2](-[#6:3])(-[#6:9])-[H])(-[H:29])-[H:30].[#8:16]=[#8:17]>>[#6:2](-[#6:3])(-[#6:9])=[#8].[#7:1](-[H:29])(-[H:30])-[H].[#8:16](-[#8:17]-[H])-[H],"EVODEX.1-P954,EVODEX.1-P962,EVODEX.1-P949,EVODEX.1-P942,EVODEX.1-P1050"
EVODEX.1-E386,36587081548953839965529194465688375170590005949422072923123206518318083143022,[#6:1]-[#6:2](-[#8:3]-[#6:4])(-[#6:16])-[#6:19]>>[#6:1]-[#6@:2](-[#6:16])(-[#6:19])-[#8]-[H].[#8:3](-[#6:4])-[H],"EVODEX.1-P4440,EVODEX.1-P3903,EVODEX.1-P3850,EVODEX.1-P4442,EVODEX.1-P4327"
EVODEX.1-E387,17334817115142841439947009901065403143232416427419992159707640074891884342978,[#15:3]-[#8:5]-[#6:6](-[#6@:7](-[#8:8])(-[#6:9])-[H:28])(-[H:29])-[H:30]>>[#15:3]-[#8:5]-[H].[#8](-[#6:6](-[#6:7](-[#8:8])(-[#6:9])-[H:28])(-[H:29])-[H:30])-[H],"EVODEX.1-P4221,EVODEX.1-P4208,EVODEX.1-P4243,EVODEX.1-P4245,EVODEX.1-P4241"
EVODEX.1-E388,46710152132120409384123773609556980581993912515776004606040478139257360102728,[#8:13]-[#6@:14](-[#8:15]-[#6:16])(-[#6:22])-[#6:25]>>[#8:13]-[#6@:14](-[#6:22])(-[#8]-[H])-[#6:25].[#8:15](-[#6:16])-[H],"EVODEX.1-P4336,EVODEX.1-P4415,EVODEX.1-P4420,EVODEX.1-P4421,EVODEX.1-P4337"
EVODEX.1-E389,1590972634258482257516039670332764809087665388448826657162919782299850006932,[#6:17]-[#6:18](=[#8:19])-[#6:20](-[#8:21])(-[#6:22])-[H:30]>>[#6:20](-[#8:21])(-[#6:22])(-[H:30])-[H].[#6:17]-[#6:18](=[#8:19])-[#8]-[H],"EVODEX.1-P4035,EVODEX.1-P5743,EVODEX.1-P5700,EVODEX.1-P5598,EVODEX.1-P5746"
EVODEX.1-E390,90541122950836219746653777879146054338961955041856571123755038489602178920253,[#6:42]-[#7:44](-[#15:45](=[#8:46])(-[#8:47])-[#8:48])-[H:117]>>[#6:42]-[#7:44](-[H:117])-[H].[#15:45](=[#8:46])(-[#8:47])(-[#8:48])-[#8]-[H],"EVODEX.1-P6133,EVODEX.1-P4190,EVODEX.1-P6131,EVODEX.1-P6135,EVODEX.1-P6139"
EVODEX.1-E391,40725300146529893707067991731102279464807351388692791296558027048485180211001,[#6:2]-[#6:3](-[#8:4])(-[#6:5]#[#7:6])-[H:10].[#8:7](-[H])-[H]>>[#6:2]-[#6@:3](-[#8:4])(-[#6:5](=[#8:7])-[#8]-[H])-[H:10].[#7:6](-[H])(-[H])-[H],"EVODEX.1-P5894,EVODEX.1-P5938,EVODEX.1-P5893,EVODEX.1-P5948,EVODEX.1-P5942"
EVODEX.1-E392,86849690898463984838461633165968501582502092518620474552959851365630461131250,[#8:9](-[#6@@:8](-[#6@@:6])(-[#6@:25])-[H:48])-[#6@:10](-[H:31])(-[#8:11])-[#6@:23]>>[#8](-[#6@@:8](-[#6@@:6])(-[#6@:25])-[H:48])-[H].[#8:9](-[#6:10](-[H:31])(-[#8:11])-[#6@:23])-[H],"EVODEX.1-P4391,EVODEX.1-P4443,EVODEX.1-P4463,EVODEX.1-P4303,EVODEX.1-P4410"
EVODEX.1-E393,47031389871548418688516987764897435348910855707221175682074898727908745316024,[#6:1]-[#6:2](=[#8:3])-[#7:4](-[#6:5](-[#6:6])(-[#6:7])-[H:28])-[H:29]>>[#6:1]-[#6:2](=[#8:3])-[#8]-[H].[#7:4](-[#6@@:5](-[#6:6])(-[#6:7])-[H:28])(-[H:29])-[H],"EVODEX.1-P5378,EVODEX.1-P5396,EVODEX.1-P4602,EVODEX.1-P4941,EVODEX.1-P5348"
EVODEX.1-E394,44295669556650043353088248417127705691575933375262067155317238329493527510007,[#7:77]-[#6@@:78](-[#6:79])(-[#6:84](=[#8:85])-[#7:86](-[#6@@:87])-[H:413])-[H:414]>>[#7:77]-[#6:78](-[#6:79])(-[#6:84](=[#8:85])-[#8]-[H])-[H:414].[#7:86](-[#6@@:87])(-[H:413])-[H],"EVODEX.1-P4754,EVODEX.1-P5040,EVODEX.1-P4845,EVODEX.1-P5129,EVODEX.1-P5221"
EVODEX.1-E395,29644871457471316920318958918614260212849284749793698118137854810383172016778,[#8:2]=[#6:3]-[#6:5](=[#8:6])-[#6:7](=[#6:8](-[#6:9])-[H:33])-[H:34]>>[#8]=[#6:8](-[#6:9])-[H:33].[#8:2]=[#6:3]-[#6:5](=[#8:6])-[#6:7](-[H:34])(-[H])-[H],"EVODEX.1-P6343,EVODEX.1-P6309,EVODEX.1-P6312,EVODEX.1-P6327,EVODEX.1-P6340"
EVODEX.1-E396,57267012151984519298868026386861475494720313212275192403522324698930601055780,[#8:7]-[#6@:8](-[#8:9]-[#6@:10](-[H:30])(-[#8:11])-[#6@:19])(-[H:41])-[#6@@:21]>>[#8:7]-[#6@:8](-[#8]-[H])(-[H:41])-[#6@@:21].[#8:9](-[#6:10](-[H:30])(-[#8:11])-[#6@:19])-[H],"EVODEX.1-P4317,EVODEX.1-P4318,EVODEX.1-P4310,EVODEX.1-P4313,EVODEX.1-P4312"
EVODEX.1-E397,109856770053635760717344749671342511880990667645776306799306571903694548709525,[#6:1]-[#6:2](-[#8:3]-[#6:4](=[#8:5])-[#7:6](-[#6:7])-[H:19])(-[H:20])-[H:21]>>[#6:1]-[#6:2](-[#8]-[H])(-[H:20])-[H:21].[#7:6](-[#6:7])(-[H:19])-[H].[#8:3]=[#6:4]=[#8:5],"EVODEX.1-P5751,EVODEX.1-P5765,EVODEX.1-P5754,EVODEX.1-P5769,EVODEX.1-P5715"
EVODEX.1-E398,3386292204845156903695622897360646463498203236423666069002611633873626959892,[#6:15]-[#6:16](=[#8:17])-[#6:18](-[#8:19])(-[#6:20])-[#6:22]>>[#6:15]-[#6:16](=[#8:17])-[#8]-[H].[#6:18](-[#8:19])(-[#6:20])(-[#6:22])-[H],"EVODEX.1-P3960,EVODEX.1-P3995,EVODEX.1-P3969,EVODEX.1-P4069,EVODEX.1-P3961"
EVODEX.1-E399,17265325379357189834181799969589537979983138978483434523036138852586004349103,[#15:16]-[#8:19]-[#15:20](=[#8:21])(-[#8:22])-[#8:23]-[#15:24]-[#8:26]-[H]>>[#15:16]-[#8:19]-[H].[#15:20](=[#8:21])(-[#8:22])(-[#8:26]-[#15:24]-[#8:23]-[H])-[#8]-[H],"EVODEX.1-P5998,EVODEX.1-P5990,EVODEX.1-P6027,EVODEX.1-P5993,EVODEX.1-P5991"
EVODEX.1-E400,26570942512970355935622019061961749704655944006396724257733611497851261225696,[#6:11]-[#6:13](-[#6:14])(-[#7:21](-[#6:22](=[#8:23])-[#6:24](-[#6:25])(-[#7:32])-[H:74])-[H:75])-[H:76]>>[#6:22](=[#8:23])(-[#6@:24](-[#6:25])(-[#7:32])-[H:74])-[#8]-[H].[#6:11]-[#6@:13](-[#6:14])(-[#7:21](-[H:75])-[H])-[H:76],"EVODEX.1-P4751,EVODEX.1-P5427,EVODEX.1-P4908,EVODEX.1-P5063,EVODEX.1-P5201"
EVODEX.1-E401,106517030126733551626919973516080161851415515898884646296704842959415481878518,[#8:2]=[#6:3]-[#6:5]=[#6:7]-[#6:8]=[#6:9](-[#6:10](=[#8:11])-[#6:12])-[H:25]>>[#8:2]=[#6:3]-[#6:5]=[#6:7]-[#6:8]=[#6:9](-[H:25])-[H].[#8](-[#6:10](=[#8:11])-[#6:12])-[H],"EVODEX.1-P6083,EVODEX.1-P6082,EVODEX.1-P6052,EVODEX.1-P6081,EVODEX.1-P6034"
EVODEX.1-E402,10714726388261027771444007515051595802161126002604297004485985370545658214932,[#6:1](-[#6:2](=[#8:3])-[#16:4]-[#6:5])(-[H:98])(-[H:99])-[H].[#8:53]=[#6:54]-[#6:56](=[#8:57])-[#6:58]>>[#6:1](-[#6:2](=[#8:3])-[#8]-[H])(-[#6@:56](-[#6:54]=[#8:53])(-[#8:57]-[H])-[#6:58])(-[H:98])-[H:99].[#16:4](-[#6:5])-[H],"EVODEX.1-P2203,EVODEX.1-P2197,EVODEX.1-P2172,EVODEX.1-P2182,EVODEX.1-P2195"
EVODEX.1-E403,61050722093444524586741644128561761608985372896658909522051492861706540878435,[#6:3]-[#6:4](-[#6:5](=[#8:6])-[#16:7]-[#6:8])(-[H:100])-[H].[#6:59]-[#6:60](=[#8:61])-[#6:62]=[#8:63]>>[#6:3]-[#6:4](-[#6:5](=[#8:6])-[#8]-[H])(-[#6:60](-[#6:59])(-[#8:61]-[H])-[#6:62]=[#8:63])-[H:100].[#16:7](-[#6:8])-[H],"EVODEX.1-P2188,EVODEX.1-P2208,EVODEX.1-P2214,EVODEX.1-P2215,EVODEX.1-P2211"
EVODEX.1-E404,115381818264367942720709238464516553916625050736490199264436370310102234080182,[#6:1](-[#6:2])(-[H:92])(-[H:93])-[H]>>[#6:1](-[#6:2])(-[#8]-[H])(-[H:92])-[H:93],"EVODEX.1-P534,EVODEX.1-P535,EVODEX.1-P538,EVODEX.1-P375,EVODEX.1-P520"
EVODEX.1-E405,27842411553476543474847662979378817482282951375938738031080848689366645921187,[#6:4]-[#6:5](-[#6:6])(-[H:103])-[H]>>[#6:4]-[#6@:5](-[#6:6])(-[#8]-[H])-[H:103],"EVODEX.1-P266,EVODEX.1-P389,EVODEX.1-P531,EVODEX.1-P319,EVODEX.1-P536"
EVODEX.1-E406,64317071724587506873182351225496884598577263834697379356316965210718404713566,[#8:2]=[#6:3](-[#6:4])-[H]>>[#8](-[#6:3](=[#8:2])-[#6:4])-[H],"EVODEX.1-P683,EVODEX.1-P681,EVODEX.1-P698,EVODEX.1-P699,EVODEX.1-P703"
EVODEX.1-E407,16959465316000053223352195620328818447245161255562275350797040644103275672481,[#6:2]-[#6:4](-[#7:5](-[H:10])-[H:11])(-[H:12])-[H]>>[#6:2]-[#6:4](=[#8])-[H:12].[#7:5](-[H:10])(-[H:11])-[H],"EVODEX.1-P939,EVODEX.1-P1098,EVODEX.1-P1097,EVODEX.1-P1106,EVODEX.1-P932"
EVODEX.1-E408,27890092709947985974069160416447605162206886577863935957368809285108223144156,[#6:3]-[#16:4]-[#6:5]>>[#6:3]-[#16:4](-[#6:5])=[#8],"EVODEX.1-P485,EVODEX.1-P511,EVODEX.1-P495,EVODEX.1-P499,EVODEX.1-P456"
EVODEX.1-E409,26151309887045230415204985155041536413627904082170841611365792338186965793502,[#7:4]-[#6:5](-[#6:6])(-[H:35])-[H]>>[#7:4]-[#6:5](-[#6:6])(-[#8]-[H])-[H:35],"EVODEX.1-P339,EVODEX.1-P480,EVODEX.1-P586,EVODEX.1-P431,EVODEX.1-P577"
EVODEX.1-E410,86397390417088083336487466448226201876043019262495068633837586988286618485056,[#7:1]#[#6:2]-[#7:3]>>[#7:1](-[#6:2](-[#7:3])=[#8])(-[H])-[H],"EVODEX.1-P655,EVODEX.1-P658,EVODEX.1-P661,EVODEX.1-P654,EVODEX.1-P656"
EVODEX.1-E411,89588748947098126765192645704074765052551390602936331433809720230306562175482,[#6:50]-[#7:51](-[H])-[#6:52]>>[#6:50]-[#7:51](-[#8]-[H])-[#6:52],"EVODEX.1-P494,EVODEX.1-P486,EVODEX.1-P497,EVODEX.1-P489,EVODEX.1-P492"
EVODEX.1-E412,49254486432531060673486306779331730604404009736960570598929007552535782147354,[#6:1](-[#8:2]-[#6:3])(-[H:72])(-[H:73])-[H]>>[#6:1](=[#8])(-[H:72])-[H:73].[#8:2](-[#6:3])-[H],"EVODEX.1-P542,EVODEX.1-P641,EVODEX.1-P506,EVODEX.1-P503,EVODEX.1-P509"
EVODEX.1-E413,89863274391245773283469911834492896040867756202256572695523576454318727668571,[#6:1](-[#7:2](-[#6:3])-[H:24])(-[H:25])(-[H:26])-[H]>>[#6:1](=[#8])(-[H:25])-[H:26].[#7:2](-[#6:3])(-[H:24])-[H],"EVODEX.1-P1183,EVODEX.1-P1177,EVODEX.1-P1171,EVODEX.1-P1174,EVODEX.1-P1157"
EVODEX.1-E414,62357948525796506863239210815023508856151408436625412429543531376985437303445,[#6:2]-[#6:4](-[#8:5])(-[H:45])-[H]>>[#6:2]-[#6:4](-[#8:5])(-[#8]-[H])-[H:45],"EVODEX.1-P196,EVODEX.1-P125,EVODEX.1-P332,EVODEX.1-P567,EVODEX.1-P413"
EVODEX.1-E415,114549396395875953512537971262157840182712033870303271160282273041506679222938,[#6:2]-[#6:3](-[#16:4])(-[H:31])-[H]>>[#6:2]-[#6:3](-[#16:4])(-[#8]-[H])-[H:31],"EVODEX.1-P550,EVODEX.1-P403,EVODEX.1-P549,EVODEX.1-P553,EVODEX.1-P572"
EVODEX.1-E416,9439727610731032859120771015184144894399670799594252369098036080858343448740,[#6:1]-[#6:2](-[#7:3](-[#6:4])-[H:28])(-[H:29])-[H]>>[#6:1]-[#6:2](=[#8])-[H:29].[#7:3](-[#6:4])(-[H:28])-[H],"EVODEX.1-P1091,EVODEX.1-P1089,EVODEX.1-P1085,EVODEX.1-P1079,EVODEX.1-P472"
EVODEX.1-E417,45656938964093647423113759576787156397259718504006209374163690121409591932295,[#6:1]-[#6@:2](-[#6@:3])(-[#6@@:11])-[H]>>[#6:1]-[#6@@:2](-[#6@:3])(-[#6@@:11])-[#8]-[H],"EVODEX.1-P439,EVODEX.1-P322,EVODEX.1-P648,EVODEX.1-P204,EVODEX.1-P532"
EVODEX.1-E418,10784410068893280579760741222397619870211667848873219410904056316761973856575,[#6:1]-[#6:2](=[#6:3](-[#6:4])-[H:123])-[H:124]>>[#6:1]-[#6:2]1(-[H:124])-[#6:3](-[#6:4])(-[H:123])-[#8]-1,"EVODEX.1-P207,EVODEX.1-P205,EVODEX.1-P211,EVODEX.1-P473,EVODEX.1-P526"
EVODEX.1-E419,69079201658421666251706435842316457839423072463520443938899280724157441153502,[#6:23](-[#6@@:15])(-[#8:24]-[H])(-[#6:25])-[H:171]>>[#6:23](-[#6@@:15])(-[#6:25])(-[H:171])-[H].[#8:24]=[#8],"EVODEX.1-P314,EVODEX.1-P398,EVODEX.1-P313,EVODEX.1-P311,EVODEX.1-P569"
EVODEX.1-E420,108246192616705462167137221765602297210531623113163144974174697958685968725318,[#7:1](-[#6@@:2](-[#6:3]=[#8:4])(-[#6:6])-[H])(-[H:23])-[H:24]>>[#6:2](-[#6:3]=[#8:4])(-[#6:6])=[#8].[#7:1](-[H:23])(-[H:24])-[H],"EVODEX.1-P978,EVODEX.1-P1046,EVODEX.1-P966,EVODEX.1-P907,EVODEX.1-P921"
EVODEX.1-E421,34970186056225571357205162217367424924610305993641652773521350690118387364421,[#6:13]-[#6@:14](-[#7:15](-[H:27])-[H:28])(-[#6:16])-[H].[#6:1]-[#6@:2](-[#7:3](-[H:40])-[H:41])(-[#6:4])-[H]>>[#6:13]-[#6:14](-[#6:16])=[#8].[#6:1]-[#6:2](-[#6:4])=[#8].[#7:15](-[H:27])(-[H:28])-[H].[#7:3](-[H:40])(-[H:41])-[H],"EVODEX.1-P895,EVODEX.1-P1049,EVODEX.1-P899,EVODEX.1-P1052,EVODEX.1-P902"
EVODEX.1-E422,48432961566132917212164226224469091960336788822772035734174689357325844034536,[#8:49]=[#6:50](-[#6:51](-[H:91])(-[H:92])-[#6:52])-[#6:58]>>[#8:49]=[#6:50](-[#6:58])-[#8]-[#6:51](-[#6:52])(-[H:91])-[H:92],"EVODEX.1-P458,EVODEX.1-P443,EVODEX.1-P457,EVODEX.1-P460,EVODEX.1-P445"
EVODEX.1-E423,70786013837343048787630871261179677867415424652193612343567715789147936502227,[#6:19](-[#6@:8])(-[#6@:17])=[#6:20](-[H:89])-[#6:21]>>[H:89]-[#6@:20]1(-[#6@@:19](-[#6@:8])(-[#6@:17])-[#8]-1)-[#6:21],"EVODEX.1-P529,EVODEX.1-P220,EVODEX.1-P524,EVODEX.1-P527,EVODEX.1-P217"
EVODEX.1-E424,48357828697937168697233792100539158792213501012220722819091141214425917550136,[#6:1]-[#6:2](=[#8:3])-[#6:4](-[#6:5])(-[#6:6])-[H:69]>>[#6:1]-[#6:2](=[#8:3])-[#8]-[#6@:4](-[#6:5])(-[#6:6])-[H:69],"EVODEX.1-P513,EVODEX.1-P447,EVODEX.1-P462,EVODEX.1-P451,EVODEX.1-P466"
EVODEX.1-E425,56497924267954058572327752495571630368692000253380071698745777205523405652304,[#6:50]-[#7:51](-[#6@@:52](-[#6:53])(-[#6:58]=[#8:59])-[H])-[H:100]>>[#6:52](-[#6:53])(-[#6:58]=[#8:59])=[#8].[#6:50]-[#7:51](-[H:100])-[H],"EVODEX.1-P1107,EVODEX.1-P1149,EVODEX.1-P1130,EVODEX.1-P888,EVODEX.1-P1119"
