id,smirks,sources
EVODEX.2-E164,[#6:16]/[#6:17](-[#6:18])=[#6:19](/[#6:20](-[#8:21]-[#15:22](=[#8:23])(-[#8:24])-[#8:25])(-[#1:113])-[#1:114])-[#1:112].([#6:33]-[#6@:34](-[#7:35])(-[#6:79](=[#8:80])-[#8:81])-[#1:127].[#7:43]-[#6:44](=[#8:45])-[#6@@:46](-[#7:47]-[#6:48](=[#8:49])-[#6@:50](-[#6:51]-[#16:52]-[#1])(-[#7:53])-[#1:142])(-[#6:76])-[#1:140])>>([#6:16]/[#6:17](-[#6:18])=[#6:19](/[#6:20](-[#16:52]-[#6:51]-[#6@@:50](-[#6:48](-[#7:47]-[#6@:46](-[#6:44](-[#7:43])=[#8:45])(-[#6:76])-[#1:140])=[#8:49])(-[#7:53])-[#1:142])(-[#1:113])-[#1:114])-[#1:112].[#7:35]-[#6@@:34](-[#6:33])(-[#6:79](=[#8:80])-[#8:81])-[#1:127]).[#8:21](-[#15:22](=[#8:23])(-[#8:24])-[#8:25])-[#1],"EVODEX.2-P2730,EVODEX.2-P2746,EVODEX.2-P2751,EVODEX.2-P2726,EVODEX.2-P2752"
EVODEX.2-E165,[#6:7]-[#8:8]-[#1].[#8:14]=[#15:15](-[#8:16])(-[#8:17])-[#8:18]-[#6@@:19](-[#8:20])(-[#6@:28])-[#1:46]>>[#6:7]-[#8:8]-[#15:15](=[#8:14])(-[#8:16])-[#8:17].[#8:18](-[#6:19](-[#8:20])(-[#6@:28])-[#1:46])-[#1],"EVODEX.2-P5864,EVODEX.2-P3194,EVODEX.2-P3193,EVODEX.2-P5862,EVODEX.2-P5863"
EVODEX.2-E166,[#8:2]=[#15:3](-[#8:4])(-[#8:5]-[#6:6](-[#6@:7](-[#8:8])(-[#6:9])-[#1:26])(-[#1:24])-[#1:25])-[#8:11].[#8:1](-[#1])-[#1]>>[#8:2]=[#15:3](-[#8:4])(-[#8:5]-[#1])-[#8:11].[#8:1](-[#6:6](-[#6:7](-[#8:8])(-[#6:9])-[#1:26])(-[#1:24])-[#1:25])-[#1],"EVODEX.2-P3988,EVODEX.2-P3985,EVODEX.2-P3951,EVODEX.2-P3991,EVODEX.2-P3984"
EVODEX.2-E167,[#8:2]=[#15:3]1(-[#8:4])-[#8:5]-[#6@:6](-[#6@@:7])(-[#6@:15](-[#6@:13])(-[#8:16]-1)-[#1:27])-[#1:18].[#8:1](-[#1])-[#1]>>[#8:1](-[#6@@:6](-[#6@@:7])(-[#6@@:15](-[#6@:13])(-[#8:16]-[#15:3](=[#8:2])(-[#8:4])-[#8:5]-[#1])-[#1:27])-[#1:18])-[#1],"EVODEX.2-P3982,EVODEX.2-P3980,EVODEX.2-P3977,EVODEX.2-P4007,EVODEX.2-P3983"
EVODEX.2-E168,[#6:25](-[#6@:5])(=[#8:26])-[#7:27](-[#6@@:28](-[#6:29])(-[#6:30](=[#8:31])-[#7:32])-[#1:70])-[#1].[#8:43](-[#1])-[#1]>>[#6:25](-[#6@:5])(=[#8:26])-[#8:43]-[#1].[#7:27](-[#6:28](-[#6:29])(-[#6:30](=[#8:31])-[#7:32])-[#1:70])(-[#1])-[#1],"EVODEX.2-P4859,EVODEX.2-P4496,EVODEX.2-P4856,EVODEX.2-P4611,EVODEX.2-P4835"
EVODEX.2-E169,[#6:1]-[#6:2](=[#8:3])-[#8:4]-[#1].[#6:8]-[#6@@:9](-[#7:10](-[#1])-[#1])(-[#6:11](=[#8:12])-[#8:13])-[#1:27]>>[#6:1]-[#6:2](=[#8:3])-[#7:10](-[#6@:9](-[#6:8])(-[#6:11](=[#8:12])-[#8:13])-[#1:27])-[#1].[#8:4](-[#1])-[#1],"EVODEX.2-P5133,EVODEX.2-P5137,EVODEX.2-P5134,EVODEX.2-P5136,EVODEX.2-P5129"
EVODEX.2-E170,[#6:11]/[#6:12](-[#6:13](-[#1:68])(-[#1:69])-[#1])=[#6:14](/[#6:15](-[#8:16]-[#15:17](=[#8:18])(-[#8:19])-[#8:20])(-[#1:72])-[#1:73])-[#1:71]>>[#6:11]-[#6:12](=[#6:13](-[#1:68])-[#1:69])-[#6:14](=[#6:15](-[#1:72])-[#1:73])-[#1:71].[#8:16](-[#15:17](=[#8:18])(-[#8:19])-[#8:20])-[#1],"EVODEX.2-P5770,EVODEX.2-P5765,EVODEX.2-P5761,EVODEX.2-P5767,EVODEX.2-P5763"
EVODEX.2-E171,[#6:47]-[#16:48]-[#6:49](=[#8:50])-[#6@@:51].[#8:80]-[#15:81](=[#8:82])(-[#8:83]-[#1])-[#8:84]>>[#6:49](=[#8:50])(-[#6@@:51])-[#8:83]-[#1].[#6:47]-[#16:48]-[#1].[#8:80]-[#15:81](=[#8:82])(-[#8:84])-[#8]-[#15](=[#8])(-[#8])-[#8],"EVODEX.2-P5924,EVODEX.2-P6023,EVODEX.2-P5934,EVODEX.2-P5893,EVODEX.2-P6020"
EVODEX.2-E172,[#6:2]-[#6:3](=[#8:4])-[#7:5](-[#6@@:6])-[#1].[#8:46]=[#15:47](-[#8:48]-[#1])(-[#8:49])-[#8:50]>>[#8]-[#15](=[#8])(-[#8])-[#8:48]-[#15:47](=[#8:46])(-[#8:49])-[#8:50].[#6:2]-[#6:3](=[#8:4])-[#8]-[#1].[#7:5](-[#6@@:6])(-[#1])-[#1],"EVODEX.2-P6138,EVODEX.2-P6339,EVODEX.2-P6369,EVODEX.2-P6119,EVODEX.2-P6124"
EVODEX.2-E173,[#6:8]-[#6:9](-[#6@:10])(-[#1:44])-[#1].[#6:19]-[#6:20](=[#8:21])-[#6:22](=[#8:23])-[#8:24]-[#1].[#8:25]=[#8:26]>>[#6:22](=[#8:23])=[#8:24].[#6:8]-[#6@@:9](-[#6@:10])(-[#8:25]-[#1])-[#1:44].[#6:19]-[#6:20](=[#8:21])-[#8:26]-[#1],"EVODEX.2-P424,EVODEX.2-P332,EVODEX.2-P337,EVODEX.2-P501,EVODEX.2-P476"
EVODEX.2-E174,[#7:4]-[#6:5](-[#6:6])(-[#1:30])-[#1].[#6:18]-[#6:19](=[#8:20])-[#6:21](=[#8:22])-[#8:23]-[#1].[#8:24]=[#8:25]>>[#6:21](=[#8:22])=[#8:23].[#7:4]-[#6:5](-[#6:6])(-[#8:24]-[#1])-[#1:30].[#6:18]-[#6:19](=[#8:20])-[#8:25]-[#1],"EVODEX.2-P747,EVODEX.2-P431,EVODEX.2-P426,EVODEX.2-P750,EVODEX.2-P478"
EVODEX.2-E175,[#6:144]-[#8:145]-[#15:146](=[#8:147])(-[#8:148])-[#8:149].[#8:119]-[#15:120](=[#8:121])(-[#8:122]-[#1])-[#8:123]>>[#6:144]-[#8:145]-[#1].[#8:119]-[#15:120](=[#8:121])(-[#8:122]-[#15:146](=[#8:147])(-[#8:148])-[#8:149])-[#8:123],"EVODEX.2-P3355,EVODEX.2-P3177,EVODEX.2-P3146,EVODEX.2-P3408,EVODEX.2-P3474"
EVODEX.2-E176,[#6:1]-[#6:2](=[#8:3])-[#16:4]-[#6:5].[#6:55]-[#6@:56](-[#7:57](-[#1])-[#1])(-[#6:58](=[#8:59])-[#8:60])-[#1:106]>>[#6:1]-[#6:2](=[#8:3])-[#7:57](-[#6@@:56](-[#6:55])(-[#6:58](=[#8:59])-[#8:60])-[#1:106])-[#1].[#16:4](-[#6:5])-[#1],"EVODEX.2-P1928,EVODEX.2-P1570,EVODEX.2-P1845,EVODEX.2-P1585,EVODEX.2-P1683"
EVODEX.2-E177,[#6:11]-[#6:12](=[#8:13])-[#16:14]-[#6:15].[#7:62]-[#6@@:63](-[#6:64])(-[#6:66](=[#8:67])-[#8:68]-[#1])-[#1:129]>>[#6:66](=[#8:67])=[#8:68].[#6:11]-[#6:12](=[#8:13])-[#6:63](-[#7:62])(-[#6:64])-[#1:129].[#16:14](-[#6:15])-[#1],"EVODEX.2-P1888,EVODEX.2-P1894,EVODEX.2-P1875,EVODEX.2-P1881,EVODEX.2-P1860"
EVODEX.2-E178,[#8:17](-[#6@@:16])-[#1].[#8:34]-[#15:35](=[#8:36])(-[#8:37])-[#8:38]-[#15:39](=[#8:40])(-[#8:41])-[#8:42]>>[#8:17](-[#6@@:16])-[#15:39](=[#8:40])(-[#8:41])-[#8:42].[#8:34]-[#15:35](=[#8:36])(-[#8:37])-[#8:38]-[#1],"EVODEX.2-P3197,EVODEX.2-P3250,EVODEX.2-P3269,EVODEX.2-P3230,EVODEX.2-P3236"
EVODEX.2-E179,[#6:6]-[#8:7]-[#1].[#8:22]-[#15:23](=[#8:24])(-[#8:25])-[#8:26]-[#16:27](=[#8:28])(=[#8:29])-[#8:30]>>[#6:6]-[#8:7]-[#16:27](=[#8:28])(=[#8:29])-[#8:30].[#8:22]-[#15:23](=[#8:24])(-[#8:25])-[#8:26]-[#1],"EVODEX.2-P3485,EVODEX.2-P3518,EVODEX.2-P3486,EVODEX.2-P3499,EVODEX.2-P3529"
EVODEX.2-E180,[#7:15](-[#6@:9])(-[#6:16](=[#8:17])-[#6@@:18]-[#7:19](-[#6:20](=[#8:21])-[#6@:22])-[#1])-[#1].[#8:60](-[#1])-[#1].[#8:61](-[#1])-[#1]>>[#6:16](=[#8:17])(-[#6@@:18]-[#7:19](-[#1])-[#1])-[#8:61]-[#1].[#6:20](=[#8:21])(-[#6@:22])-[#8:60]-[#1].[#7:15](-[#6@:9])(-[#1])-[#1],"EVODEX.2-P4733,EVODEX.2-P4353,EVODEX.2-P4731,EVODEX.2-P4721,EVODEX.2-P4832"
EVODEX.2-E181,[#6:1]-[#8:2]-[#6:3](=[#8:4])-[#6@:5].[#8:25]-[#6:26](=[#8:27])-[#6@:28](-[#7:29](-[#1])-[#1])(-[#6:30])-[#1:61]>>[#6:3](=[#8:4])(-[#6@:5])-[#7:29](-[#6@@:28](-[#6:26](-[#8:25])=[#8:27])(-[#6:30])-[#1:61])-[#1].[#6:1]-[#8:2]-[#1],"EVODEX.2-P4767,EVODEX.2-P4408,EVODEX.2-P4380,EVODEX.2-P4804,EVODEX.2-P4399"
EVODEX.2-E182,[#6:1]-[#8:2]-[#6:3](=[#8:4])-[#6@:5].[#7:24]-[#6:25](=[#8:26])-[#6@:27](-[#7:28](-[#1])-[#1])(-[#6:29])-[#1:64]>>[#6:3](=[#8:4])(-[#6@:5])-[#7:28](-[#6@@:27](-[#6:25](-[#7:24])=[#8:26])(-[#6:29])-[#1:64])-[#1].[#6:1]-[#8:2]-[#1],"EVODEX.2-P4578,EVODEX.2-P4577,EVODEX.2-P4573,EVODEX.2-P4806,EVODEX.2-P4581"
EVODEX.2-E183,[#7:16](-[#6@:7])(-[#6:17](=[#8:18])-[#6@:19]-[#7:28](-[#6:29](=[#8:30])-[#6:31])-[#1])-[#1].[#8:34](-[#6:35])-[#1]>>[#6:29](=[#8:30])(-[#6:31])-[#8:34]-[#6:35].[#6]-[#8]-[#6:17](=[#8:18])-[#6@:19]-[#7:28](-[#1])-[#1].[#7:16](-[#6@:7])(-[#1])-[#1],"EVODEX.2-P4385,EVODEX.2-P4391,EVODEX.2-P4398,EVODEX.2-P4406,EVODEX.2-P4390"
EVODEX.2-E184,[#6:5]-[#7:6](-[#6:7](=[#8:8])-[#6:9]-[#6:10]-[#6@:11](-[#7:12](-[#1])-[#1])(-[#6:13](=[#8:14])-[#8:15])-[#1:32])-[#1]>>[#6:7]1(=[#8:8])-[#6:9]-[#6:10]-[#6@@:11](-[#6:13](=[#8:14])-[#8:15])(-[#7:12]-1-[#1])-[#1:32].[#6:5]-[#7:6](-[#1])-[#1],"EVODEX.2-P5783,EVODEX.2-P5790,EVODEX.2-P5787,EVODEX.2-P5785,EVODEX.2-P5788"
EVODEX.2-E185,[#8:1]=[#6:2]1-[#6:3](=[#6:4](-[#6:5](=[#8:6])-[#6:7](=[#6:8]-1-[#1:22])-[#1:21])-[#1:20])-[#1:19].[#8:14](-[#6@:13](-[#6@:11])(-[#6@:15])-[#1])-[#1]>>[#6:13](-[#6@:11])(=[#8:14])-[#6@:15].[#8:1](-[#6:2]1:[#6:3](:[#6:4](:[#6:5](-[#8:6]-[#1]):[#6:7](:[#6:8]:1-[#1:22])-[#1:21])-[#1:20])-[#1:19])-[#1],"EVODEX.2-P210,EVODEX.2-P206,EVODEX.2-P208,EVODEX.2-P180,EVODEX.2-P207"
EVODEX.2-E186,[#6:1](-[#6:2](=[#8:3])-[#16:4]-[#6:5])(-[#1:63])(-[#1:64])-[#1].[#8:53]=[#6:54](-[#8:55])-[#6:56](=[#8:57])-[#6:58].[#8:52](-[#1])-[#1]>>[#6:1](-[#6:2](=[#8:3])-[#8:52]-[#1])(-[#6@:56](-[#6:54](=[#8:53])-[#8:55])(-[#8:57]-[#1])-[#6:58])(-[#1:63])-[#1:64].[#16:4](-[#6:5])-[#1],"EVODEX.2-P2120,EVODEX.2-P2107,EVODEX.2-P2115,EVODEX.2-P2146,EVODEX.2-P2149"
EVODEX.2-E187,[#6:10]/[#6:11](-[#6:12])=[#6:13](/[#6:14])-[#1:92].[#6:33](-[#6@:32])(-[#8:34]-[#15:35](=[#8:36])(-[#8:37])-[#8:38])(-[#1:103])-[#1]>>[#6:10]-[#6:11]1(-[#6:12])-[#6:13](-[#6:14])(-[#6:33]-1(-[#6@:32])-[#1:103])-[#1:92].[#8:34](-[#15:35](=[#8:36])(-[#8:37])-[#8:38])-[#1],"EVODEX.2-P2561,EVODEX.2-P2577,EVODEX.2-P2579,EVODEX.2-P2559,EVODEX.2-P2568"
EVODEX.2-E188,[#6:5]-[#6:6](-[#6:7](=[#8:8])-[#6:9](=[#8:10])-[#8:11])(-[#1:23])-[#1:24].[#7:12]-[#6:13](-[#6:14](=[#8:15])-[#8:16])(-[#1:28])-[#1]>>[#6:5]-[#6:6](-[#6@:13](-[#7:12])(-[#6:14](=[#8:15])-[#8:16])-[#1:28])(-[#1:23])-[#1:24].[#6:7](=[#8:8])(-[#6:9](=[#8:10])-[#8:11])-[#1],"EVODEX.2-P3088,EVODEX.2-P3074,EVODEX.2-P3077,EVODEX.2-P2975,EVODEX.2-P2819"
EVODEX.2-E189,[#6:5]-[#6:6](-[#6@:7](-[#7:8])(-[#6:9](=[#8:10])-[#8:11])-[#1:25])(-[#1:23])-[#1:24].[#8:12]=[#6:13](-[#6:14](=[#8:15])-[#8:16])-[#1]>>[#6:7](-[#7:8])(-[#6:9](=[#8:10])-[#8:11])(-[#1:25])-[#1].[#6:5]-[#6:6](-[#6:13](=[#8:12])-[#6:14](=[#8:15])-[#8:16])(-[#1:23])-[#1:24],"EVODEX.2-P2931,EVODEX.2-P2863,EVODEX.2-P3051,EVODEX.2-P2862,EVODEX.2-P2870"
EVODEX.2-E190,[#7:10]-[#6:11](=[#8:12])-[#6:13](-[#6:14])(-[#7:21](-[#6:22](=[#8:23])-[#6:24](-[#6:25])(-[#7:32])-[#1:65])-[#1])-[#1:53].[#8:46](-[#1])-[#1]>>[#6:22](=[#8:23])(-[#6@:24](-[#6:25])(-[#7:32])-[#1:65])-[#8:46]-[#1].[#7:10]-[#6:11](=[#8:12])-[#6@:13](-[#6:14])(-[#7:21](-[#1])-[#1])-[#1:53],"EVODEX.2-P4431,EVODEX.2-P4871,EVODEX.2-P4486,EVODEX.2-P4748,EVODEX.2-P4749"
EVODEX.2-E191,[#7:11]-[#6@@:12](-[#6:13]-[#6:14]-[#6:15](=[#8:16])-[#8:17]-[#1])(-[#6:18](=[#8:19])-[#8:20])-[#1:54].[#7:1](-[#6:2])(-[#1])-[#1].([#7:21]-[#6:22]1:[#7:23]:[#6:24](:[#7:25]:[#6:26]2:[#6:27]:1:[#7:28]:[#6:29](:[#7:30]:2-[#6@@:31])-[#1:75])-[#1:74].[#8:39]-[#15:40](=[#8:41])(-[#8:42])-[#8:43]-[#15:44](=[#8:45])(-[#8:46])-[#8:47])>>[#7:1](-[#6:2])(-[#6:15](-[#6:14]-[#6:13]-[#6@:12](-[#7:11])(-[#6:18](=[#8:19])-[#8:20])-[#1:54])=[#8:16])-[#1].([#8:17](-[#15:40](-[#8:39])(=[#8:41])-[#8:42])-[#1].[#7:30]1(-[#6@@:31]):[#6:26]2:[#7:25]:[#6:24](:[#7:23]:[#6:22](-[#7:21]):[#6:27]:2:[#7:28]:[#6:29]:1-[#1:75])-[#1:74]).[#8:43](-[#15:44](=[#8:45])(-[#8:46])-[#8:47])-[#1],"EVODEX.2-P6157,EVODEX.2-P6178,EVODEX.2-P6158,EVODEX.2-P6168,EVODEX.2-P6148"
EVODEX.2-E192,[#6:3]-[#6:4](-[#6:5](=[#8:6])-[#16:7]-[#6:8])(-[#1:72])-[#1].[#6:59]-[#6:60](=[#8:61])-[#6:62](=[#8:63])-[#8:64].[#8:55](-[#1])-[#1]>>[#6:3]-[#6:4](-[#6:5](=[#8:6])-[#8:55]-[#1])(-[#6:60](-[#6:59])(-[#8:61]-[#1])-[#6:62](=[#8:63])-[#8:64])-[#1:72].[#16:7](-[#6:8])-[#1],"EVODEX.2-P2121,EVODEX.2-P2186,EVODEX.2-P2166,EVODEX.2-P2170,EVODEX.2-P2163"
EVODEX.2-E193,[#8:1]=[#15:2](-[#8:3]-[#1])(-[#8:4])-[#8:5].[#8:9]-[#6@@:10](-[#8:11]-[#6@@:12])(-[#6@:78]-[#6@@:80](-[#8:81])(-[#6@@:82])-[#1:155])-[#1:91]>>[#8:1]=[#15:2](-[#8:3]-[#6@@:10](-[#8:9])(-[#6@:78]-[#6@:80](-[#6@@:82])(-[#8:81])-[#1:155])-[#1:91])(-[#8:4])-[#8:5].[#8:11](-[#6@@:12])-[#1],"EVODEX.2-P2361,EVODEX.2-P2360,EVODEX.2-P2220,EVODEX.2-P2324,EVODEX.2-P2386"
EVODEX.2-E194,[#8:19]-[#15:20](=[#8:21])(-[#8:22]-[#1])-[#8:23].[#8:28]=[#15:29](-[#8:30])(-[#8:31])-[#8:32]-[#6@@:33](-[#8:34])(-[#6@:42])-[#1:61]>>[#8:19]-[#15:20](=[#8:21])(-[#8:22]-[#6@@:33](-[#8:34])(-[#6@:42])-[#1:61])-[#8:23].[#8:28]=[#15:29](-[#8:30])(-[#8:31])-[#8:32]-[#1],"EVODEX.2-P3417,EVODEX.2-P3458,EVODEX.2-P2433,EVODEX.2-P2487,EVODEX.2-P3415"
EVODEX.2-E195,[#8:49](-[#6@:48])-[#1].[#8:54]-[#6@:55](-[#8:56]-[#15:57](=[#8:58])(-[#8:59])-[#8:60])(-[#6@:81]-[#6@@:83](-[#8:84])(-[#6@:85])-[#1:139])-[#1:123]>>[#8:49](-[#6@:48])-[#6@:55](-[#8:54])(-[#6@:81]-[#6@:83](-[#6@:85])(-[#8:84])-[#1:139])-[#1:123].[#8:56](-[#15:57](=[#8:58])(-[#8:59])-[#8:60])-[#1],"EVODEX.2-P2305,EVODEX.2-P2369,EVODEX.2-P2289,EVODEX.2-P2436,EVODEX.2-P2370"
EVODEX.2-E196,[#8:14]-[#15:15](=[#8:16])(-[#8:17])-[#8:18]-[#6@@:19](-[#8:20])(-[#6@:26])-[#1:74].[#8:38]-[#6@@:39](-[#8:40])(-[#6@:60]-[#8:61]-[#1])-[#1:92]>>[#8:61](-[#6@:19](-[#8:20])(-[#6@:26])-[#1:74])-[#6@:60]-[#6@:39](-[#8:40])(-[#8:38])-[#1:92].[#8:14]-[#15:15](=[#8:16])(-[#8:17])-[#8:18]-[#1],"EVODEX.2-P2401,EVODEX.2-P2492,EVODEX.2-P2363,EVODEX.2-P2488,EVODEX.2-P2398"
EVODEX.2-E197,[#8:16]-[#15:17](=[#8:18])(-[#8:19])-[#8:20]-[#15:21](=[#8:22])(-[#8:23])-[#8:24].[#8:37]-[#6:38](-[#8:39]-[#1])(-[#6@:40])-[#1:63]>>[#8:16]-[#15:17](=[#8:18])(-[#8:19])-[#8:20]-[#1].[#15:21](=[#8:22])(-[#8:23])(-[#8:24])-[#8:39]-[#6@@:38](-[#8:37])(-[#6@:40])-[#1:63],"EVODEX.2-P3198,EVODEX.2-P3159,EVODEX.2-P3201,EVODEX.2-P3199,EVODEX.2-P3156"
EVODEX.2-E198,[#6:76]-[#6@:75](-[#6@@:57])(-[#8:77]-[#1])-[#1:205].[#8:99]-[#15:100](=[#8:101])(-[#8:102])-[#8:103]-[#15:104](=[#8:105])(-[#8:106])-[#8:107]>>[#6:75](-[#6@@:57])(-[#6:76])(-[#8:77]-[#15:104](=[#8:105])(-[#8:106])-[#8:107])-[#1:205].[#8:99]-[#15:100](=[#8:101])(-[#8:102])-[#8:103]-[#1],"EVODEX.2-P3227,EVODEX.2-P3150,EVODEX.2-P3148,EVODEX.2-P3225,EVODEX.2-P3271"
EVODEX.2-E199,[#7:9]-[#6:10](=[#7:11]-[#1])-[#7:12](-[#1])-[#1].[#8:31]-[#15:32](=[#8:33])(-[#8:34])-[#8:35]-[#15:36](=[#8:37])(-[#8:38])-[#8:39]>>[#7:9]-[#6:10](=[#7:11]-[#1])-[#7:12](-[#15:36](=[#8:37])(-[#8:38])-[#8:39])-[#1].[#8:31]-[#15:32](=[#8:33])(-[#8:34])-[#8:35]-[#1],"EVODEX.2-P3320,EVODEX.2-P3336,EVODEX.2-P3322,EVODEX.2-P3323,EVODEX.2-P3337"
EVODEX.2-E200,[#8:296]-[#15:297](=[#8:298])(-[#8:299])-[#8:300]-[#6:301]1:[#6:302](:[#6:303](:[#6:304](-[#6:305]):[#6:311](:[#6:312]:1-[#1:501])-[#1:500])-[#1:493])-[#1:492].[#8:320](-[#1])-[#1]>>[#8:296]-[#15:297](=[#8:298])(-[#8:299])-[#8:300]-[#1].[#6:301]1(-[#8:320]-[#1]):[#6:302](:[#6:303](:[#6:304](-[#6:305]):[#6:311](:[#6:312]:1-[#1:501])-[#1:500])-[#1:493])-[#1:492],"EVODEX.2-P3934,EVODEX.2-P3937,EVODEX.2-P3933,EVODEX.2-P3910,EVODEX.2-P3930"
EVODEX.2-E201,[#6]-[#8]-[#6:17](=[#8:18])-[#6@@:19]-[#7:20](-[#1])-[#1].[#7:6](-[#6@@:5])(-[#1])-[#1].[#6:31]-[#6:32](=[#8:33])-[#8:34]-[#6:35]>>[#7:6](-[#6@@:5])(-[#6:17](=[#8:18])-[#6@@:19]-[#7:20](-[#6:32](-[#6:31])=[#8:33])-[#1])-[#1].[#8:34](-[#6:35])-[#1],"EVODEX.2-P4389,EVODEX.2-P4397,EVODEX.2-P4383,EVODEX.2-P4405,EVODEX.2-P4388"
EVODEX.2-E202,[#8:2]=[#6:3](-[#7:4](-[#6@@:5])-[#1])-[#8:17]-[#6:18](-[#6:19]1:[#6:20](:[#6:21](:[#6:22](:[#6:23](:[#6:24]:1-[#1:41])-[#1:40])-[#1:39])-[#1:38])-[#1:37])(-[#1:35])-[#1:36].[#8:1](-[#1])-[#1]>>[#7:4](-[#6@@:5])(-[#1])-[#1].[#8:2]=[#6:3]=[#8:17].[#8:1](-[#6:18](-[#6:19]1:[#6:20](:[#6:21](:[#6:22](:[#6:23](:[#6:24]:1-[#1:41])-[#1:40])-[#1:39])-[#1:38])-[#1:37])(-[#1:35])-[#1:36])-[#1],"EVODEX.2-P5097,EVODEX.2-P5101,EVODEX.2-P5089,EVODEX.2-P5091,EVODEX.2-P5078"
EVODEX.2-E203,[#8:18](-[#6@@:17])-[#6@:19]1(-[#6@:20]-[#6@@:22](-[#8:23])(-[#6@:24](-[#8:25])(-[#8:35]-[#6@@:36]-1(-[#6:37](=[#8:38])-[#8:39])-[#1])-[#1:69])-[#1:67])-[#1:64]>>[#6:19]1(=[#6:36](-[#6:37](=[#8:38])-[#8:39])-[#8:35]-[#6@@:24](-[#8:25])(-[#6@:22](-[#8:23])(-[#6@:20]-1)-[#1:67])-[#1:69])-[#1:64].[#8:18](-[#6@@:17])-[#1],"EVODEX.2-P5752,EVODEX.2-P5749,EVODEX.2-P5758,EVODEX.2-P5753,EVODEX.2-P5757"
EVODEX.2-E204,[#8:16]-[#15:17](=[#8:18])(-[#8:19]-[#1])-[#8:20].[#8:30]-[#15:31](=[#8:32])(-[#8:33])-[#8:34]-[#15:35](=[#8:36])(-[#8:37])-[#8:38]>>[#8:16]-[#15:17](=[#8:18])(-[#8:19]-[#15:35](=[#8:36])(-[#8:37])-[#8:38])-[#8:20].[#8:30]-[#15:31](=[#8:32])(-[#8:33])-[#8:34]-[#1],"EVODEX.2-P3381,EVODEX.2-P3472,EVODEX.2-P3365,EVODEX.2-P1356,EVODEX.2-P3406"
EVODEX.2-E205,[#8]-[#15](=[#8])(-[#8])-[#8:16]-[#15:17](=[#8:18])(-[#8:19])-[#8]-[#15](=[#8])(-[#8])-[#8].[#8:2](-[#1])-[#1]>>[#8:2](-[#15:17](-[#8:16]-[#1])(=[#8:18])-[#8:19])-[#1],"EVODEX.2-P5364,EVODEX.2-P5363,EVODEX.2-P5361,EVODEX.2-P5366,EVODEX.2-P5368"
EVODEX.2-E206,[#8]-[#15](=[#8])(-[#8])-[#8]-[#15:33](=[#8:34])(-[#8:35])-[#8:36].[#6:11](-[#6@@:2])(=[#8:12])-[#8:13]-[#1].[#8:45](-[#1])-[#1]>>[#6:11](-[#6@@:2])(=[#8:12])-[#8:45]-[#1].[#8:13](-[#15:33](=[#8:34])(-[#8:35])-[#8:36])-[#1],"EVODEX.2-P5827,EVODEX.2-P5217,EVODEX.2-P5212,EVODEX.2-P5211,EVODEX.2-P5213"
EVODEX.2-E207,[#8:9]-[#15:10](=[#8:11])(-[#8:12])-[#8:13]-[#15:14](=[#8:15])(-[#8:16])-[#8:17]-[#15:18](=[#8:19])(-[#8:20]-[#1])-[#8:21].[#8:46](-[#1])-[#1]>>[#8:9]-[#15:10](=[#8:11])(-[#8:12])-[#8:13]-[#1].[#15:14](=[#8:15])(-[#8:16])(-[#8:20]-[#15:18](-[#8:17]-[#1])(=[#8:19])-[#8:21])-[#8:46]-[#1],"EVODEX.2-P5357,EVODEX.2-P5352,EVODEX.2-P5355,EVODEX.2-P5354,EVODEX.2-P5356"
EVODEX.2-E208,[#6:4](-[#6@@:2])(=[#8:5])-[#8]-[#1].[#8]-[#15](=[#8])(-[#8])-[#8:30]-[#15:31](=[#8:32])(-[#8:33])-[#8:34].[#7:7](-[#1])(-[#1])-[#1]>>[#6:4](-[#6@@:2])(=[#8:5])-[#7:7](-[#1])-[#1].[#8:30](-[#15:31](=[#8:32])(-[#8:33])-[#8:34])-[#1],"EVODEX.2-P6053,EVODEX.2-P6056,EVODEX.2-P6054,EVODEX.2-P6057,EVODEX.2-P5870"
EVODEX.2-E209,[#6:23]-[#6:24](-[#8:25]-[#1])(-[#1:37])-[#1].[#8:2]-[#6:3]1=[#6:4](-[#8:5])-[#6:7](=[#8:8])-[#6:9](-[#6:10])=[#6:15](-[#6:16])-[#6:17]-1=[#8:18]>>[#6:23]-[#6:24](=[#8:25])-[#1:37].[#8:2]-[#6:3]1:[#6:4](-[#8:5]):[#6:7](-[#8:8]-[#1]):[#6:9](-[#6:10]):[#6:15](-[#6:16]):[#6:17]:1-[#8:18]-[#1],"EVODEX.2-P184,EVODEX.2-P186,EVODEX.2-P183,EVODEX.2-P185,EVODEX.2-P189"
EVODEX.2-E210,[#7:8]-[#6:9](-[#6:10](=[#8:11])-[#8:12])(-[#1:38])-[#1].[#8:19]=[#6:20]1-[#8:21]-[#6@:22]-[#6:27](-[#8:28]-[#1])=[#6:29]-1-[#8:30]-[#1].[#8:31]=[#8:32]>>[#7:8]-[#6:9](-[#6:10](=[#8:11])-[#8:12])(-[#8:31]-[#1])-[#1:38].[#8:19]=[#6:20]1-[#8:21]-[#6@:22]-[#6:27](=[#8:28])-[#6:29]-1=[#8:30].[#8:32](-[#1])-[#1],"EVODEX.2-P656,EVODEX.2-P672,EVODEX.2-P651,EVODEX.2-P670,EVODEX.2-P661"
